STRECKE_NR;RICHTUNG;KM_I;KM_L;BEZEICHNUNG;TECHN_SICHERUNG;STRASSENART;GEOGR_BREITE;GEOGR_LAENGE;GK_H_DGN;GK_R_DGN
4600;0;105180092;51,8 + 92;Bü 51.893 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,49595227;9,02776722;5373136,569;3502128,217
4600;0;105310026;53,1 + 26;Bü 53.127 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,4910506;9,01284386;5372591,212;3501025,367
4600;0;105470001;54,7 + 1;Bü 54.703 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,48524026;8,99340514;5371945,047;3499588,515
4600;0;105880039;58,8 + 39;Bü 58.837 Plochingen - Immendingen;Nicht technisch gesichert;Fuss- und Radwege;48,47188761;8,9426854;5370461,809;3495838,068
4600;0;105950071;59,5 + 71;Bü 59.566 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,47233737;8,9328859;5370512,41;3495113,517
4600;0;106210045;62,1 + 45;Bü 62.145 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,46649189;8,90215656;5369864,847;3492840,517
4600;0;106270045;62,7 + 45;Bü 62.748 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,46181893;8,89811385;5369345,609;3492540,868
4600;0;106400021;64,0 + 21;Bü 64.018 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,45903009;8,8821073;5369037,193;3491356,6
4600;0;106650000;66,5 + 0;Bü 66.505 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,44776498;8,85535802;5367787,92;3489375,839
4600;0;106820080;68,2 + 80;Bü 68.283 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,44027195;8,83610384;5366957,576;3487949,688
4600;0;107100027;71,0 + 27;Bü 71.028 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,44277514;8,7999928;5367242,275;3485278,636
4600;0;107160084;71,6 + 84;Bü 71.687 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,44368262;8,7912601;5367344,91;3484632,829
4600;0;107270083;72,7 + 83;Bü 72.785 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,4457186;8,77768385;5367574,135;3483629,076
4600;0;107290076;72,9 + 76;Bü 72.98 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,44533612;8,77513718;5367532,154;3483440,548
4600;0;107450069;74,5 + 69;Bü 74.57 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,45123501;8,75571424;5368192,505;3482005,722
4600;0;107690025;76,9 + 25;Bü 76.929 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,44968758;8,72826586;5368027,276;3479974,702
4600;0;107910048;79,1 + 48;Bü 79.154 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;48,44656679;8,70239729;5367687,364;3478059,748
4600;0;109800068;98,0 + 68;Bü 98.07 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,35222205;8,59253666;5357233,899;3469876,618
4600;0;109960049;99,6 + 49;Bü 99.655 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,33888192;8,5899207;5355751,559;3469674,802
4600;0;110310086;103,1 + 86;Bü 103.164 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,31600035;8,57076103;5353214,994;3468240,165
4600;0;111530039;115,3 + 39;Bü 115.338 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,22283781;8,59862908;5342844,607;3470252,924
4600;0;111630037;116,3 + 37;Bü 116.338 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,21825862;8,60852448;5342331,635;3470985,587
4600;0;113400095;134,0 + 95;Bü 134.095 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,09658503;8,71218472;5328768,35;3478637,911
4600;0;114000001;140,0 + 1;Bü 139.992 Plochingen - Immendingen;Schrankenabschluss;Strasse;48,0655687;8,76037799;5325307,303;3482216,884
4600;0;114520066;145,2 + 66;Bü 145.267 Plochingen - Immendingen;;Strasse;48,02548131;8,77610388;5320846,43;3483375,987
4600;0;115340014;153,4 + 14;Bü 153.42 Plochingen - Immendingen;Schrankenabschluss;Strasse;47,96432578;8,78080816;5314045,551;3483707,541
4600;0;115430004;154,3 + 4;Bü 154.305 Plochingen - Immendingen;Schrankenabschluss;Strasse;47,95850254;8,77282432;5313399,796;3483109,429
4600;0;115490087;154,9 + 87;Bü 154.988 Plochingen - Immendingen;Schrankenabschluss;Strasse;47,9572535;8,76387766;5313262,922;3482440,824
4600;0;115890016;158,9 + 16;Bü 158.92 Plochingen - Immendingen;Lichtzeichen / Blinklicht;Strasse;47,93280425;8,75243248;5310547,119;3481577,3
4600;0;116050010;160,5 + 10;Bü 160.509 Plochingen - Immendingen;Schrankenabschluss;Strasse;47,93744466;8,73585911;5311067,185;3480340,672
4610;0;100000042;0,0 + 42;Bü 0.042 Wendlingen - Oberlenningen;;Strasse;48,67217425;9,37358634;5392799,671;3527590,836
4610;0;100010095;0,1 + 95;Bü 0.194 Wendlingen - Oberlenningen;;Strasse;48,67096139;9,37451166;5392665,132;3527659,648
4610;0;100040067;0,4 + 67;Bü 0.466 Wendlingen - Oberlenningen;;Fuss- und Radwege;48,67001132;9,37782405;5392560,684;3527904,136
4610;0;100070000;0,7 + 0;Bü 0.699 Wendlingen - Oberlenningen;;Strasse;48,66963347;9,38093485;5392519,805;3528133,467
4610;0;100160054;1,6 + 54;Bü 1.655 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,66690641;9,39322166;5392221,141;3529040,003
4610;0;100780050;7,8 + 50;Bü 7.85 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,63503797;9,45277352;5388701,619;3533447,496
4610;0;100800078;8,0 + 78;Bü 8.08 Wendlingen - Oberlenningen;Nicht technisch gesichert;Fuss- und Radwege;48,63327021;9,45434024;5388505,727;3533564,14
4610;0;100950004;9,5 + 4;Bü 9.512 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,62058513;9,45506462;5387095,443;3533625,939
4610;0;100960066;9,6 + 66;Bü 9.669 Wendlingen - Oberlenningen;Nicht technisch gesichert;Fuss- und Radwege;48,61913339;9,45499513;5386933,977;3533621,778
4610;0;101030026;10,3 + 26;Bü 10.33 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,61320455;9,45463997;5386274,525;3533599,518
4610;0;101260005;12,6 + 5;Bü 12.614 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,59320592;9,44829917;5384047,889;3533145,025
4610;0;101320011;13,2 + 11;Bü 13.21 Wendlingen - Oberlenningen;Nicht technisch gesichert;Strasse;48,58781587;9,44777751;5383448,284;3533110,058
4610;0;101350061;13,5 + 61;Bü 13.562 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,58466475;9,44765269;5383097,823;3533102,903
4610;0;101390010;13,9 + 10;Bü 13.91 Wendlingen - Oberlenningen;Nicht technisch gesichert;Strasse;48,58159215;9,44832535;5382756,438;3533154,535
4610;0;101460026;14,6 + 26;Bü 14.625 Wendlingen - Oberlenningen;Nicht technisch gesichert;Strasse;48,57583066;9,45263162;5382117,629;3533476,057
4610;0;101480018;14,8 + 18;Bü 14.819 Wendlingen - Oberlenningen;Nicht technisch gesichert;Strasse;48,57413986;9,45310004;5381929,816;3533511,737
4610;0;101500035;15,0 + 35;Bü 15.039 Wendlingen - Oberlenningen;Lichtzeichen / Blinklicht;Strasse;48,57229117;9,45389925;5381724,591;3533571,934
4610;0;101530000;15,3 + 0;Bü 15.298 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,57049652;9,45625728;5381526,061;3533747,138
4610;0;101590099;15,9 + 99;Bü 16 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,56502517;9,46076873;5380919,641;3534083,744
4610;0;101610050;16,1 + 50;Bü 16.15 Wendlingen - Oberlenningen;Nicht technisch gesichert;Fuss- und Radwege;48,56416892;9,46235522;5380825,133;3534201,413
4610;0;101620051;16,2 + 51;Bü 16.252 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,56365949;9,46348763;5380768,991;3534285,337
4610;0;101640090;16,4 + 90;Bü 16.49 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,56209004;9,46567335;5380595,448;3534447,725
4610;0;101660033;16,6 + 33;Bü 16.63 Wendlingen - Oberlenningen;Schrankenabschluss;Strasse;48,56104182;9,46678249;5380479,385;3534530,303
4610;0;101740097;17,4 + 97;Bü 17.498 Wendlingen - Oberlenningen;Nicht technisch gesichert;Strasse;48,55386318;9,47107509;5379683,062;3534852,069
4630;0;100180048;1,8 + 48;Bü 1.848 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,50382289;9,05029503;5374012,628;3503792,605
4630;0;101330089;13,3 + 89;Bü 13.391 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,42366446;9,06620429;5365099,991;3504975,939
4630;0;101770019;17,7 + 19;Bü 17.719 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,39567544;9,03040506;5361985,999;3502327,6
4630;0;102240056;22,4 + 56;Bü 22.457 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,37383181;8,98308886;5359556,735;3498823,173
4630;0;102640077;26,4 + 77;Bü 26.478 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,34978271;8,98474862;5356882,523;3498945,603
4630;0;102730009;27,3 + 9;Bü 27.31 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,34238399;8,98622781;5356059,789;3499055,092
4630;0;102820005;28,2 + 5;Bü 28.205 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,3379276;8,97764375;5355564,403;3498418,611
4630;0;103080044;30,8 + 44;Bü 30.844 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,33608597;8,94566563;5355360,806;3496047,722
4630;0;103080052;30,8 + 52;Bü 30.852 Tübingen - Sigmaringen;Nicht technisch gesichert;Fuss- und Radwege;48,33604205;8,94558887;5355355,926;3496042,028
4630;0;103660096;36,6 + 96;Bü 36.698 Tübingen - Sigmaringen;Lichtzeichen / Blinklicht;Strasse;48,30972164;8,88913431;5352433,706;3491852,304
4630;0;103830082;38,3 + 82;Bü 38.382 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,29914244;8,87840212;5351258,55;3491054,355
4630;0;104270009;42,7 + 9;Bü 42.708 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,269394;8,84655349;5347954,893;3488684,808
4630;0;104410030;44,1 + 30;Bü 44.132 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,25688829;8,84491706;5346564,565;3488560,518
4630;0;104700008;47,0 + 8;Bü 47.008 Tübingen - Sigmaringen;;Strasse;48,24203054;8,87576934;5344908,294;3490848,746
4630;0;104730084;47,3 + 84;Bü 47.385 Tübingen - Sigmaringen;Nicht technisch gesichert;Fuss- und Radwege;48,24002589;8,87984919;5344684,906;3491151,429
4630;0;104760056;47,6 + 56;Bü 47.665 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,23860183;8,88281544;5344526,218;3491371,516
4630;0;105010061;50,1 + 61;Bü 50.161 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,22464574;8,9080199;5342971,829;3493241,853
4630;0;105080038;50,8 + 38;Bü 50.83 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,22308003;8,91677656;5342796,99;3493892,289
4630;0;106550002;65,5 + 2;Bü 65.503 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,18166059;9,08737545;5338191,745;3506573,501
4630;0;106600038;66,0 + 38;Bü 66.037 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,17685799;9,0878714;5337657,769;3506610,992
4630;0;106630011;66,3 + 11;Bü 66.309 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,17453198;9,08890528;5337399,221;3506688,18
4630;0;108240092;82,4 + 92;Bü 82.492 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,07935415;9,16591509;5326825,664;3512438,453
4630;0;108360009;83,6 + 9;Bü 83.609 Tübingen - Sigmaringen;Nicht technisch gesichert;Fuss- und Radwege;48,07893172;9,1784127;5326780,775;3513369,765
4630;0;108720069;87,2 + 69;Bü 87.268 Tübingen - Sigmaringen;Schrankenabschluss;Strasse;48,08805775;9,2191295;5327803,344;3516400,733
4650;0;100780086;7,8 + 86;Bü 7.887 Rottweil - Villingen;Schrankenabschluss;Strasse;48,11078708;8,61470729;5330379,244;3471385,154
